schema_version,message_type,device_id,site_id,location,machine_type,cycle_id,cycle_started_at,cycle_ended_at,cycle_duration_ms,cycle_completeness,cycle_abort_reason,ops_phase_extend_duration_ms,ops_phase_dwell_duration_ms,ops_phase_retract_duration_ms,di_start_forward_edges,di_e_stop_triggered,di_overload_trip,di_door_open_events,di_gate_open_events,di_valve_extend_feedback_ok,di_valve_retract_feedback_ok,electrical_avg_current_rms_phase_a_a,electrical_avg_current_rms_phase_b_a,electrical_avg_current_rms_phase_c_a,electrical_peak_current_rms_phase_a_a,electrical_peak_current_rms_phase_b_a,electrical_peak_current_rms_phase_c_a,electrical_current_imbalance_pct_avg,electrical_current_imbalance_pct_max,electrical_avg_voltage_rms_ab_v,electrical_avg_voltage_rms_bc_v,electrical_avg_voltage_rms_ca_v,electrical_voltage_imbalance_pct_avg,electrical_voltage_imbalance_pct_max,electrical_inrush_current_peak_a,electrical_inrush_duration_ms,electrical_power_factor_avg,electrical_power_factor_min,electrical_time_below_pf_0p8_ms,energy_active_kwh,energy_reactive_kvarh,energy_apparent_kvah,energy_per_cycle_kwh,hydraulic_max_pressure_psi,hydraulic_avg_pressure_psi,hydraulic_pressure_rise_time_ms,hydraulic_max_dp_dt_psi_per_s,hydraulic_pressure_overshoot_pct,hydraulic_stall_signature_flag,thermal_oil_temp_start_c,thermal_oil_temp_end_c,thermal_oil_temp_delta_c,thermal_cold_start_flag,productivity_bale_count_increment,productivity_utilization_last_hour_pct,health_cycle_time_drift_pct,health_peak_current_drift_pct,health_pressure_capability_drift_pct,health_anomaly_score,health_attention_flag,calc_baseline_window_cycles,firmware_version,device_age_years,device_performance_profile
1.0.0,cycle_summary,BALER-003,SITE-CA-001,"Los Angeles, CA",baler,BALER-003_CYCLE_20240121103842_0078,2024-01-21T10:38:42.635271Z,2024-01-21T10:38:46.817271Z,4182,False,manual_stop,2509,0,0,4,False,False,0,0,True,True,69.52,65.25,71.66,243.32,228.36,250.81,9.32,13.98,484.08,468.65,482.68,3.22,3.87,300.97,246,0.537,0.387,2509,0.144,0.226,0.268,0.144,2948.6,1916.6,4708,626.3,14.0,True,76.2,76.3,0.1,False,0,41.6,19.42,15.15,-8.9,0.797,True,50,2.3.1,5.0,degrading
1.0.0,cycle_summary,BALER-003,SITE-CA-001,"Los Angeles, CA",baler,BALER-003_CYCLE_20240121111057_0079,2024-01-21T11:10:57.616375Z,2024-01-21T11:11:01.629375Z,4013,False,timeout,2407,0,0,3,False,False,0,0,True,True,66.39,59.6,69.78,232.37,208.6,244.25,15.6,23.41,472.36,477.16,473.86,1.01,1.21,293.1,158,0.55,0.4,2407,0.131,0.199,0.238,0.131,2863.3,1861.1,3346,855.7,12.7,True,72.1,72.2,0.1,False,0,41.5,18.47,16.81,-5.95,0.72,True,50,2.3.1,5.0,degrading
1.0.0,cycle_summary,BALER-003,SITE-CA-001,"Los Angeles, CA",baler,BALER-003_CYCLE_20240121114427_0080,2024-01-21T11:44:27.584286Z,2024-01-21T12:00:58.067286Z,990483,True,,297861,98016,255374,1,False,False,0,0,True,True,72.58,66.7,75.51,254.01,233.46,264.29,12.31,18.46,471.49,473.81,477.33,1.23,1.48,317.15,234,0.578,0.428,594289,37.194,52.506,64.345,37.194,2890.4,1878.8,4862,594.5,11.9,False,76.8,107.8,31.0,False,1,46.4,21.78,19.24,-9.22,0.872,True,50,2.3.1,5.0,degrading
1.0.0,cycle_summary,BALER-003,SITE-CA-001,"Los Angeles, CA",baler,BALER-003_CYCLE_20240121123750_0081,2024-01-21T12:37:50.318102Z,2024-01-21T12:37:53.857102Z,3539,False,overload,2123,0,0,2,False,True,0,0,True,True,73.56,64.88,77.9,257.44,227.06,272.63,18.06,27.08,478.65,476.21,475.2,0.72,0.87,327.16,186,0.557,0.407,2123,0.131,0.195,0.235,0.131,2864.8,1862.1,3316,863.9,7.9,False,76.3,76.4,0.1,False,0,44.8,24.93,23.17,-9.36,1.0,True,50,2.3.1,5.0,degrading
1.0.0,cycle_summary,BALER-003,SITE-CA-001,"Los Angeles, CA",baler,BALER-003_CYCLE_20240121131738_0082,2024-01-21T13:17:38.355244Z,2024-01-21T13:17:43.344244Z,4989,False,timeout,2993,0,0,4,False,False,0,0,True,True,71.92,65.53,75.11,251.72,229.36,262.89,13.52,20.28,471.49,466.41,467.1,1.08,1.3,315.47,164,0.546,0.396,2993,0.175,0.269,0.321,0.175,2857.6,1857.5,4494,635.9,13.3,True,77.6,77.7,0.2,False,0,47.0,22.28,20.42,-5.4,1.0,True,50,2.3.1,5.0,degrading
1.0.0,cycle_summary,BALER-003,SITE-CA-001,"Los Angeles, CA",baler,BALER-003_CYCLE_20240121135007_0083,2024-01-21T13:50:07.826864Z,2024-01-21T13:50:11.351864Z,3525,False,door_open,2115,0,0,3,False,False,3,1,True,True,73.37,67.65,76.24,256.81,236.76,266.84,11.87,17.8,480.94,468.62,470.18,2.6,3.12,320.2,231,0.571,0.421,2115,0.135,0.194,0.236,0.135,2977.0,1935.1,3255,914.6,5.2,False,75.6,75.7,0.1,False,0,35.8,26.64,22.98,-7.31,0.811,True,50,2.3.1,5.0,degrading
1.0.0,cycle_summary,BALER-003,SITE-CA-001,"Los Angeles, CA",baler,BALER-003_CYCLE_20240121140726_0084,2024-01-21T14:07:26.450065Z,2024-01-21T14:24:46.480065Z,1040030,True,,317447,103636,270028,1,False,False,0,0,True,True,76.11,72.29,78.02,266.39,253.03,273.06,7.58,11.38,474.9,475.43,475.36,0.11,0.13,327.68,213,0.563,0.413,624018,40.378,59.298,71.74,40.378,2815.9,1830.3,3695,762.1,11.4,False,78.6,111.1,32.5,False,1,48.6,16.59,17.33,-5.25,1.0,True,50,2.3.1,5.0,degrading
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240115120000_0001,2024-01-15T12:00:00Z,2024-01-15T12:00:02.219000Z,2219,False,e_stop,1331,0,0,2,True,False,3,0,True,True,57.83,61.49,59.62,202.4,215.22,208.65,6.14,9.21,482.12,490.58,482.69,1.74,2.09,258.27,260,0.694,0.594,221,0.08,0.083,0.115,0.08,3439.5,2579.6,2177,1579.9,2.0,False,53.8,53.9,0.1,False,0,40.6,4.57,5.4,-0.26,0.584,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240115122542_0002,2024-01-15T12:25:42.956223Z,2024-01-15T12:37:07.287223Z,684331,True,,214451,63732,199977,1,False,False,3,0,True,True,55.59,60.41,57.19,194.56,211.42,200.18,8.34,12.51,478.48,487.21,477.83,1.95,2.34,253.7,174,0.715,0.615,68433,24.38,23.846,34.103,24.38,3403.7,2552.8,2386,1426.5,2.0,False,57.0,77.5,20.5,False,1,51.6,6.98,5.2,2.59,0.395,False,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240115124624_0003,2024-01-15T12:46:24.838478Z,2024-01-15T12:58:36.359478Z,731521,True,,234426,70101,202266,1,False,False,3,1,True,True,58.47,55.05,59.19,204.65,192.69,207.18,7.19,10.79,489.14,483.97,483.71,1.12,1.34,248.61,199,0.729,0.629,73152,27.077,25.459,37.166,27.077,3381.6,2536.2,2481,1363.0,1.5,False,58.9,80.8,21.9,False,1,45.7,5.43,6.95,1.74,0.25,False,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240115130345_0004,2024-01-15T13:03:45.245576Z,2024-01-15T13:15:04.409576Z,679164,True,,205662,70415,182809,1,False,False,1,1,True,True,59.46,59.02,59.52,208.11,206.56,208.33,0.85,1.28,489.19,487.94,478.92,2.12,2.54,250.0,257,0.699,0.599,67916,24.858,25.435,35.565,24.858,3416.4,2562.3,1616,2114.1,3.7,False,59.3,79.7,20.4,False,1,47.6,4.17,5.34,0.74,0.407,False,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240115133630_0005,2024-01-15T13:36:30.387814Z,2024-01-15T13:48:54.750814Z,744363,True,,240032,73604,210565,1,False,False,2,1,True,True,58.35,55.25,57.9,204.22,193.37,202.65,5.42,8.13,476.56,482.06,482.5,1.24,1.48,245.06,164,0.675,0.575,74436,24.709,26.98,36.585,24.709,3401.7,2551.2,2331,1459.3,3.1,False,55.4,77.8,22.3,False,1,48.2,5.56,5.14,1.25,0.423,False,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240115141320_0006,2024-01-15T14:13:20.694178Z,2024-01-15T14:24:37.218178Z,676524,True,,213561,70519,185987,1,False,False,3,0,True,True,58.76,57.76,55.79,205.68,202.15,195.25,5.19,7.78,480.85,481.48,485.74,1.01,1.22,246.81,226,0.696,0.596,67652,23.465,24.202,33.71,23.465,3403.8,2552.9,1546,2201.7,1.3,False,57.8,78.1,20.3,False,1,42.6,4.16,6.75,2.84,0.556,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240115143805_0007,2024-01-15T14:38:05.673067Z,2024-01-15T14:38:08.210067Z,2537,False,e_stop,1522,0,0,2,True,False,1,0,True,True,53.37,55.05,66.0,186.78,192.69,231.01,21.73,32.6,493.75,484.84,486.29,1.83,2.19,277.21,154,0.766,0.666,253,0.101,0.084,0.131,0.101,3400.9,2550.7,2261,1504.2,3.6,False,55.7,55.8,0.1,False,0,43.0,5.79,6.73,0.04,0.376,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240115150213_0008,2024-01-15T15:02:13.633015Z,2024-01-15T15:02:16.194015Z,2561,False,door_open,1536,0,0,3,False,False,2,1,True,True,57.46,61.77,57.57,201.11,216.2,201.49,7.32,10.98,483.41,490.53,483.43,1.47,1.76,259.44,227,0.732,0.632,256,0.096,0.09,0.132,0.096,3379.4,2534.6,2287,1477.7,2.9,False,59.0,59.1,0.1,False,0,41.5,6.75,5.01,-2.24,0.561,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240115151448_0009,2024-01-15T15:14:48.946006Z,2024-01-15T15:25:45.727006Z,656781,True,,205075,62467,179769,1,False,False,3,1,True,True,54.57,60.39,58.37,190.98,211.37,204.31,10.09,15.13,485.02,482.04,488.85,1.4,1.68,253.65,198,0.705,0.605,65678,23.418,23.542,33.206,23.418,3379.9,2534.9,1855,1822.0,1.2,False,57.3,77.0,19.7,False,1,50.0,6.94,5.54,2.6,0.517,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240115153153_0010,2024-01-15T15:31:53.048531Z,2024-01-15T15:43:31.456531Z,698408,True,,223339,69466,205327,1,False,False,3,0,True,True,58.67,56.24,58.65,205.36,196.84,205.29,4.21,6.31,496.86,486.5,486.32,2.15,2.58,246.43,267,0.752,0.652,69840,27.254,23.859,36.222,27.254,3422.4,2566.8,2096,1632.8,2.1,False,60.9,81.8,21.0,False,1,41.6,4.25,6.73,1.03,0.564,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240115155120_0011,2024-01-15T15:51:20.212731Z,2024-01-15T15:51:24.866731Z,4654,False,door_open,2792,0,0,4,False,False,1,1,True,True,60.88,54.11,64.59,213.07,189.4,226.08,17.51,26.26,484.89,484.71,487.94,0.66,0.8,271.29,283,0.74,0.64,465,0.18,0.164,0.244,0.18,3381.1,2535.8,2323,1455.5,0.9,False,58.9,59.1,0.1,False,0,42.3,6.48,5.3,-1.21,0.531,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240115155742_0012,2024-01-15T15:57:42.689847Z,2024-01-15T16:08:35.081847Z,652392,True,,210332,64336,177889,1,False,False,2,0,True,True,61.55,58.59,56.24,215.44,205.08,196.85,9.03,13.55,486.67,483.85,479.37,1.51,1.81,258.52,204,0.748,0.648,65239,25.182,22.365,33.68,25.182,3437.2,2577.9,2245,1531.1,0.1,False,56.5,76.1,19.6,False,1,51.6,5.19,5.53,-2.34,0.778,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240115162954_0013,2024-01-15T16:29:54.570944Z,2024-01-15T16:41:54.298944Z,719728,True,,235863,72563,197522,1,False,False,3,1,True,True,57.44,57.82,57.66,201.05,202.38,201.8,0.66,0.99,486.84,482.82,485.88,0.83,0.99,242.86,183,0.746,0.646,71972,27.168,24.283,36.438,27.168,3446.4,2584.8,2324,1483.0,4.3,False,56.2,77.8,21.6,False,1,50.9,6.09,5.27,1.69,0.502,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240115170119_0014,2024-01-15T17:01:19.737669Z,2024-01-15T17:01:24.650669Z,4913,False,e_stop,2947,0,0,4,True,False,2,0,True,True,54.03,59.25,61.74,189.09,207.38,216.1,13.23,19.84,481.82,487.57,479.28,1.72,2.06,259.31,256,0.671,0.571,491,0.167,0.185,0.249,0.167,3405.7,2554.3,1624,2097.1,4.0,False,54.3,54.4,0.1,False,0,42.8,5.35,5.64,0.65,0.351,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240116035708_0015,2024-01-16T03:57:08.370496Z,2024-01-16T04:10:16.546496Z,788176,True,,245355,81177,224348,1,False,False,0,0,True,True,73.75,69.98,75.63,258.12,244.92,264.72,7.74,11.61,480.33,492.4,477.44,3.1,3.71,317.66,213,0.582,0.432,472905,29.056,40.62,49.942,29.056,3397.7,2548.2,2283,1488.2,0.5,False,60.1,83.7,23.6,False,1,51.2,8.0,8.0,0.38,0.34,False,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240116042132_0016,2024-01-16T04:21:32.743999Z,2024-01-16T04:34:42.592999Z,789849,True,,258473,74206,225087,1,False,False,0,0,True,True,69.76,60.96,74.15,244.15,213.37,259.54,19.32,28.97,488.88,488.21,486.24,0.54,0.65,311.45,155,0.612,0.462,473909,29.118,37.625,47.576,29.118,3353.9,2515.4,1906,1759.6,3.4,False,58.5,82.2,23.7,False,1,44.5,8.0,8.0,0.05,0.807,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240116044250_0017,2024-01-16T04:42:50.210339Z,2024-01-16T04:42:54.667339Z,4457,False,overload,2674,0,0,3,False,True,0,0,True,True,70.58,63.1,74.33,247.04,220.85,260.14,16.19,24.29,485.09,482.92,491.68,1.8,2.16,312.17,299,0.607,0.457,2674,0.164,0.215,0.27,0.164,3371.2,2528.4,2235,1508.4,0.7,False,55.3,55.4,0.1,False,0,42.9,8.0,8.0,0.98,0.755,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240116045843_0018,2024-01-16T04:58:43.201327Z,2024-01-16T05:11:41.035327Z,777834,True,,251221,78824,216955,1,False,False,0,0,True,True,72.61,64.76,76.53,254.12,226.65,267.86,16.51,24.77,489.46,487.12,482.9,1.35,1.62,321.43,290,0.62,0.47,466700,30.341,38.442,48.973,30.341,3386.5,2539.8,1946,1740.2,4.4,False,58.1,81.4,23.3,False,1,44.3,8.0,8.0,1.71,0.967,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240116052147_0019,2024-01-16T05:21:47.791835Z,2024-01-16T05:35:37.820835Z,830029,True,,255435,82277,228520,1,False,False,0,0,True,True,73.47,62.6,78.91,257.14,219.09,276.17,22.76,34.14,487.74,478.3,481.29,1.96,2.35,331.4,203,0.598,0.448,498017,31.324,41.929,52.338,31.324,3437.4,2578.0,1968,1746.6,4.4,False,58.8,83.7,24.9,False,1,40.6,8.0,8.0,-0.73,0.927,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240116054844_0020,2024-01-16T05:48:44.291331Z,2024-01-16T06:01:35.932331Z,771641,True,,243303,77792,214264,1,False,False,0,0,True,True,77.51,66.32,83.1,271.27,232.12,290.85,22.18,33.27,493.7,475.09,482.78,3.85,4.61,349.02,197,0.596,0.446,462984,30.986,41.747,51.99,30.986,3390.2,2542.7,2454,1381.5,4.7,False,63.2,86.3,23.1,False,1,50.3,8.0,8.0,-0.51,0.895,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240116063021_0021,2024-01-16T06:30:21.820351Z,2024-01-16T06:30:26.786351Z,4966,False,e_stop,2979,0,0,3,True,False,0,0,True,True,68.71,59.93,73.09,240.47,209.77,255.82,19.57,29.35,494.9,488.21,483.93,2.24,2.69,306.98,295,0.62,0.47,2979,0.185,0.234,0.298,0.185,3403.4,2552.5,2373,1434.2,4.8,False,55.0,55.1,0.1,False,0,44.2,8.0,8.0,-0.87,0.667,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240116064903_0022,2024-01-16T06:49:03.056525Z,2024-01-16T07:01:33.510525Z,750454,True,,240101,72475,210050,1,False,False,0,0,True,True,66.87,59.48,70.56,234.03,208.17,246.96,16.89,25.33,493.44,486.23,488.63,1.47,1.77,296.36,168,0.581,0.431,450272,25.492,35.679,43.85,25.492,3371.9,2528.9,2366,1425.1,4.1,False,58.5,81.0,22.5,False,1,40.3,8.0,8.0,2.13,0.351,False,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240116071324_0023,2024-01-16T07:13:24.382831Z,2024-01-16T07:13:26.688831Z,2306,False,overload,1383,0,0,2,False,True,0,0,True,True,70.82,67.23,72.61,247.86,235.32,254.13,7.65,11.48,475.41,477.64,486.68,2.35,2.82,304.95,183,0.589,0.439,1383,0.082,0.112,0.139,0.082,3449.2,2586.9,2024,1704.1,0.0,False,57.5,57.6,0.1,False,0,51.3,8.0,8.0,-2.91,1.0,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240116073922_0024,2024-01-16T07:39:22.517545Z,2024-01-16T07:39:27.000545Z,4483,False,e_stop,2689,0,0,4,True,False,0,0,True,True,70.09,63.69,73.29,245.31,222.91,256.51,13.91,20.86,490.35,479.28,483.38,2.29,2.74,307.81,216,0.604,0.454,2689,0.165,0.218,0.274,0.165,3429.2,2571.9,1959,1750.5,1.2,False,61.8,61.9,0.1,False,0,36.1,8.0,8.0,-1.09,0.604,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240116080411_0025,2024-01-16T08:04:11.829152Z,2024-01-16T08:17:23.688152Z,791859,True,,241705,80609,226029,1,False,False,0,0,True,True,68.31,61.34,71.8,239.1,214.69,251.3,15.58,23.37,476.84,483.27,481.13,1.34,1.61,301.56,256,0.57,0.42,475115,26.068,37.591,45.745,26.068,3412.5,2559.4,2363,1444.1,2.5,False,60.4,84.2,23.8,False,1,47.0,8.0,8.0,1.19,0.828,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240116084516_0026,2024-01-16T08:45:16.017377Z,2024-01-16T08:57:38.438377Z,742421,True,,236426,73930,207550,1,False,False,0,0,True,True,67.84,62.38,70.57,237.43,218.34,246.98,12.23,18.34,490.61,481.69,482.43,1.84,2.21,296.37,253,0.568,0.418,445452,24.995,36.189,43.982,24.995,3395.4,2546.5,1514,2242.7,2.2,False,57.0,79.3,22.3,False,1,48.2,8.0,8.0,2.74,0.537,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240116091934_0027,2024-01-16T09:19:34.638530Z,2024-01-16T09:32:22.910530Z,768272,True,,239172,78566,221660,1,False,False,0,0,True,True,70.15,60.74,74.85,245.51,212.59,261.97,20.57,30.86,491.11,493.03,496.22,1.03,1.24,314.36,263,0.593,0.443,460963,27.672,37.597,46.683,27.672,3404.9,2553.7,1965,1732.8,2.9,False,57.8,80.9,23.0,False,1,43.1,8.0,8.0,-2.89,0.561,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240116093802_0028,2024-01-16T09:38:02.485957Z,2024-01-16T09:50:42.104957Z,759619,True,,236903,75884,220642,1,False,False,0,0,True,True,73.91,68.23,76.75,258.68,238.8,268.62,11.68,17.52,480.31,489.47,485.61,1.89,2.26,322.35,212,0.584,0.434,455771,28.033,38.998,48.028,28.033,3414.9,2561.1,2038,1675.6,1.2,False,59.0,81.7,22.8,False,1,51.8,8.0,8.0,2.86,0.727,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240116101819_0029,2024-01-16T10:18:19.012837Z,2024-01-16T10:32:35.564837Z,856552,True,,277967,85186,234207,1,False,False,0,0,True,True,70.26,65.53,72.63,245.93,229.35,254.22,10.23,15.34,493.34,488.85,491.5,0.91,1.1,305.06,238,0.59,0.44,513931,31.262,42.757,52.967,31.262,3388.3,2541.2,2187,1549.3,5.0,False,56.9,82.6,25.7,False,1,48.0,8.0,8.0,2.14,0.519,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240116105930_0030,2024-01-16T10:59:30.196252Z,2024-01-16T10:59:34.685252Z,4489,False,overload,2693,0,0,2,False,True,0,0,True,True,70.62,61.19,75.34,247.19,214.17,263.69,20.49,30.73,483.98,486.06,494.84,2.22,2.67,316.43,174,0.587,0.437,2693,0.159,0.219,0.271,0.159,3369.4,2527.0,2263,1488.9,0.3,False,60.1,60.2,0.1,False,0,39.9,8.0,8.0,0.8,0.685,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240116112401_0031,2024-01-16T11:24:01.661891Z,2024-01-16T11:37:21.720891Z,800059,True,,265692,81617,221493,1,False,False,0,0,True,True,70.37,62.17,74.47,246.29,217.6,260.63,17.82,26.73,482.25,483.97,493.19,2.25,2.7,312.75,240,0.601,0.451,480035,28.846,38.405,48.031,28.846,3378.6,2534.0,2137,1581.0,0.0,False,60.2,84.2,24.0,False,1,43.4,8.0,8.0,1.12,0.698,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240116202959_0032,2024-01-16T20:29:59.833635Z,2024-01-16T20:30:03.724635Z,3891,False,timeout,2334,0,0,2,False,False,0,0,True,True,57.57,58.66,57.85,201.5,205.3,202.48,1.87,2.81,483.24,486.39,488.91,1.17,1.4,246.36,151,0.696,0.596,389,0.137,0.141,0.197,0.137,3005.5,1953.6,3812,788.4,5.1,True,58.0,58.1,0.1,False,0,51.7,9.09,11.0,-6.88,0.553,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240116204153_0033,2024-01-16T20:41:53.717950Z,2024-01-16T20:56:15.843950Z,862126,True,,282653,83769,250064,1,False,False,0,0,True,True,60.33,62.82,55.92,211.17,219.87,195.72,11.56,17.34,485.18,484.14,479.61,1.15,1.38,263.85,163,0.702,0.602,86212,31.617,32.087,45.047,31.617,2989.7,1943.3,4191,713.4,7.8,False,61.4,87.2,25.9,False,1,41.7,9.22,10.35,-5.87,0.917,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240116210309_0034,2024-01-16T21:03:09.621286Z,2024-01-16T21:15:49.877286Z,760256,True,,233673,72698,211411,1,False,False,0,0,False,True,56.83,61.05,56.49,198.9,213.68,197.71,7.85,11.77,486.81,482.44,480.4,1.33,1.59,256.41,256,0.752,0.652,76025,29.166,25.603,38.81,29.166,3095.8,2012.3,4586,675.0,5.8,False,63.2,86.0,22.8,False,1,38.6,9.02,10.51,-9.47,0.334,False,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240116213138_0035,2024-01-16T21:31:38.779275Z,2024-01-16T21:45:55.020275Z,856241,True,,267017,87508,235584,1,False,False,0,0,True,True,59.91,65.16,56.23,209.68,228.05,196.82,14.77,22.15,485.18,486.88,481.72,1.06,1.28,273.66,226,0.684,0.584,85624,30.991,33.034,45.295,30.991,2960.9,1924.6,4744,624.1,11.2,True,61.3,86.9,25.7,False,1,43.5,11.16,10.06,-8.02,0.734,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240116221423_0036,2024-01-16T22:14:23.683322Z,2024-01-16T22:28:01.209322Z,817526,True,,257654,83784,226890,1,False,False,0,0,True,True,54.57,59.44,54.46,190.99,208.02,190.62,8.85,13.28,478.49,474.75,483.09,1.74,2.09,249.63,282,0.685,0.585,81752,27.131,28.89,39.632,27.131,2906.7,1889.3,4641,626.3,13.3,True,59.0,83.5,24.5,False,1,41.0,11.8,9.5,-6.79,0.664,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240116225240_0037,2024-01-16T22:52:40.648661Z,2024-01-16T23:06:58.300661Z,857652,True,,275865,88100,244022,1,False,False,0,0,True,True,54.69,58.21,62.0,191.43,203.73,216.99,12.53,18.79,488.8,483.07,482.95,1.21,1.45,260.38,165,0.705,0.605,85765,31.097,31.261,44.094,31.097,3042.6,1977.7,3942,771.8,12.4,True,60.0,85.8,25.7,False,1,39.5,9.82,10.1,-9.28,0.825,True,50,2.3.1,4.0,erratic
1.0.0,cycle_summary,BALER-004,SITE-IL-001,"Chicago, IL",baler,BALER-004_CYCLE_20240116233204_0038,2024-01-16T23:32:04.605022Z,2024-01-16T23:32:09.442022Z,4837,False,timeout,2902,0,0,2,False,False,0,0,True,True,56.4,62.77,56.12,197.4,219.7,196.4,11.39,17.09,478.0,474.24,484.85,2.22,2.66,263.64,269,0.689,0.589,483,0.168,0.177,0.244,0.168,3081.9,2003.2,3195,964.6,12.7,True,61.2,61.4,0.1,False,0,48.4,11.44,9.99,-8.97,0.945,True,50,2.3.1,4.0,erratic
